Account ID,Subscription,Subscription Year,user age,job,marital,education,housing,loan,contact,Account Age,Count of linking accounts,default
11622,Yes,2022,41,self-employed,married,high.school,yes,no,telephone,102,1,0
11623,Yes,2022,57,admin.,divorced,basic.9y,no,no,telephone,306,1,0
11624,Yes,2022,49,blue-collar,married,basic.9y,yes,no,telephone,64,1,0
11625,Yes,2022,56,management,divorced,high.school,no,no,telephone,218,1,0
11626,Yes,2022,37,blue-collar,married,basic.9y,no,no,telephone,77,1,1
11627,Yes,2022,37,blue-collar,married,basic.9y,no,yes,telephone,54,1,1
11628,Yes,2022,46,admin.,single,high.school,yes,no,telephone,344,1,0
11629,Yes,2022,22,blue-collar,single,basic.9y,yes,no,telephone,195,1,0
11630,Yes,2022,43,services,married,high.school,no,no,telephone,202,1,0
11631,Yes,2022,49,blue-collar,married,unknown,no,no,telephone,286,1,0
11632,Yes,2022,41,technician,married,basic.6y,yes,no,telephone,278,1,0
11633,Yes,2022,38,admin.,single,university.degree,no,no,telephone,189,1,0
11634,Yes,2022,33,admin.,married,basic.9y,no,no,telephone,83,1,1
11635,Yes,2022,49,admin.,married,university.degree,yes,yes,telephone,18,1,0
11636,Yes,2022,30,blue-collar,single,unknown,no,no,telephone,184,2,0
11637,Yes,2022,33,admin.,married,basic.9y,yes,no,telephone,235,1,0
11638,Yes,2022,34,management,single,university.degree,no,no,telephone,290,1,0
11639,Yes,2022,30,student,single,unknown,no,no,telephone,133,1,1
11640,Yes,2022,59,management,married,basic.4y,yes,yes,telephone,318,1,0
11641,Yes,2022,59,management,married,basic.4y,unknown,unknown,telephone,437,1,0
11642,Yes,2022,41,self-employed,married,university.degree,no,no,telephone,402,1,0
11643,Yes,2022,48,housemaid,married,basic.6y,yes,yes,telephone,501,4,1
11644,Yes,2022,28,unknown,single,unknown,yes,yes,telephone,1201,1,0
11645,Yes,2022,44,services,married,high.school,yes,no,telephone,1030,1,0
11646,Yes,2022,59,retired,unknown,university.degree,no,no,telephone,253,1,0
11647,Yes,2022,50,management,married,high.school,no,no,telephone,149,1,1
11648,Yes,2022,35,admin.,married,university.degree,no,no,telephone,144,1,0
11649,Yes,2022,42,admin.,married,high.school,no,no,telephone,69,1,1
11650,Yes,2022,45,admin.,married,basic.9y,no,no,telephone,243,1,0
11651,Yes,2022,36,technician,married,professional.course,no,no,telephone,769,2,0
11652,Yes,2022,56,services,married,high.school,no,no,telephone,135,3,1
11653,Yes,2022,29,blue-collar,divorced,basic.4y,no,no,telephone,231,1,0
11654,Yes,2022,41,self-employed,married,university.degree,yes,yes,telephone,442,2,0
11655,Yes,2022,42,blue-collar,married,basic.9y,no,no,telephone,199,1,0
11656,Yes,2022,52,services,single,high.school,no,no,telephone,455,1,0
11657,Yes,2022,48,services,married,high.school,unknown,unknown,telephone,152,1,1
11658,Yes,2022,31,blue-collar,married,high.school,yes,no,telephone,124,1,0
11659,Yes,2022,43,unemployed,married,university.degree,yes,no,telephone,424,1,0
11660,Yes,2022,36,blue-collar,married,basic.4y,no,no,telephone,43,1,1
11661,Yes,2022,42,entrepreneur,married,university.degree,yes,no,telephone,154,1,0
11662,Yes,2022,52,services,divorced,basic.6y,no,no,telephone,393,1,0
11663,Yes,2022,39,admin.,married,high.school,yes,no,telephone,203,2,0
11664,Yes,2022,36,services,married,high.school,no,yes,telephone,140,2,1
11665,Yes,2022,42,blue-collar,married,basic.9y,yes,no,telephone,326,1,0
11666,Yes,2022,41,admin.,married,high.school,no,no,telephone,483,1,0
11667,Yes,2022,55,technician,married,basic.4y,no,yes,telephone,259,1,0
11668,Yes,2022,30,blue-collar,married,basic.9y,no,no,telephone,227,1,0
11669,Yes,2022,57,retired,unknown,basic.4y,no,no,telephone,673,1,0
11670,Yes,2022,45,entrepreneur,married,basic.4y,yes,no,telephone,576,1,0
11671,Yes,2022,51,blue-collar,married,basic.4y,yes,yes,telephone,180,2,0
11672,Yes,2022,39,self-employed,single,basic.9y,yes,yes,telephone,90,1,0
11673,Yes,2022,47,admin.,married,high.school,no,no,telephone,505,1,0
11674,Yes,2022,27,services,married,high.school,yes,no,telephone,245,1,0
11675,Yes,2022,34,technician,single,university.degree,yes,no,telephone,186,1,0
11676,Yes,2022,57,blue-collar,married,basic.4y,yes,no,telephone,208,1,0
11677,Yes,2022,43,entrepreneur,married,basic.4y,no,no,telephone,623,1,0
11678,Yes,2022,49,blue-collar,married,basic.4y,no,no,telephone,180,1,0
11679,Yes,2022,39,management,married,university.degree,no,no,telephone,496,3,1
11680,Yes,2022,38,blue-collar,married,basic.4y,yes,no,telephone,118,1,0
11681,Yes,2022,49,blue-collar,married,basic.9y,no,no,telephone,102,2,1
11682,Yes,2022,58,management,married,basic.6y,no,no,telephone,342,1,0
11683,Yes,2022,43,technician,married,professional.course,yes,no,telephone,225,1,0
11684,Yes,2022,50,unknown,married,unknown,yes,no,telephone,185,3,1
11685,Yes,2022,31,services,married,high.school,no,no,telephone,276,1,0
11686,Yes,2022,43,self-employed,divorced,university.degree,no,no,telephone,87,1,1
11687,Yes,2022,43,self-employed,married,basic.9y,no,no,telephone,744,1,0
11688,Yes,2022,30,self-employed,single,university.degree,yes,no,telephone,262,1,0
11689,Yes,2022,27,services,single,professional.course,yes,yes,telephone,271,1,0
11690,Yes,2022,51,services,married,unknown,no,no,telephone,141,1,1
11691,Yes,2022,37,technician,married,professional.course,yes,no,telephone,198,2,0
11692,Yes,2022,46,housemaid,married,basic.9y,yes,no,telephone,150,1,0
11693,Yes,2022,35,blue-collar,married,professional.course,no,no,telephone,241,1,0
11694,Yes,2022,47,admin.,divorced,university.degree,no,no,telephone,196,1,0
11695,Yes,2022,46,management,married,unknown,yes,no,telephone,149,1,0
11696,Yes,2022,40,technician,married,professional.course,no,yes,telephone,264,1,0
11697,Yes,2022,26,housemaid,married,university.degree,no,no,telephone,246,1,0
11698,Yes,2022,32,blue-collar,divorced,basic.9y,no,no,telephone,309,2,0
11699,Yes,2022,45,management,married,university.degree,yes,no,telephone,140,1,0
11700,Yes,2022,34,admin.,married,basic.9y,no,no,telephone,175,1,1
11701,Yes,2022,47,blue-collar,married,unknown,no,no,telephone,136,1,1
11702,Yes,2022,42,technician,married,professional.course,no,no,telephone,1623,1,0
11703,Yes,2022,57,technician,married,basic.4y,no,yes,telephone,50,1,1
11704,Yes,2022,57,technician,married,basic.4y,no,no,telephone,101,1,1
11705,Yes,2022,38,blue-collar,married,basic.4y,no,yes,telephone,144,1,1
11706,Yes,2022,57,technician,married,basic.4y,no,no,telephone,238,1,0
11707,Yes,2022,28,student,single,basic.9y,yes,no,telephone,354,1,0
11708,Yes,2022,60,management,married,university.degree,no,no,telephone,451,2,0
11709,Yes,2022,48,admin.,married,university.degree,yes,no,telephone,159,1,0
11710,Yes,2022,47,technician,married,professional.course,yes,no,telephone,170,1,0
11711,Yes,2022,40,admin.,married,high.school,no,no,telephone,243,1,0
11712,Yes,2022,51,management,married,professional.course,yes,no,telephone,141,2,0
11713,Yes,2022,48,unemployed,single,basic.4y,yes,no,telephone,112,1,0
11714,Yes,2022,54,housemaid,married,basic.4y,no,no,telephone,262,2,0
11715,Yes,2022,40,blue-collar,married,basic.6y,no,yes,telephone,53,1,1
11716,Yes,2022,44,admin.,single,basic.9y,no,no,telephone,134,1,1
11717,Yes,2022,42,technician,divorced,high.school,no,no,telephone,204,4,1
11718,Yes,2022,52,self-employed,married,university.degree,yes,no,telephone,678,1,0
11719,Yes,2022,31,blue-collar,single,basic.9y,yes,no,telephone,182,1,0
11720,Yes,2022,32,services,married,high.school,no,no,telephone,162,1,1
11721,Yes,2022,44,admin.,married,high.school,yes,yes,telephone,177,1,0
11722,Yes,2022,39,management,married,basic.6y,no,no,telephone,27,1,1
11723,Yes,2022,57,management,married,professional.course,yes,no,telephone,699,3,1
11724,Yes,2022,52,admin.,married,basic.4y,yes,no,telephone,358,1,0
11725,Yes,2022,42,management,married,university.degree,no,no,telephone,1677,1,0
11726,Yes,2022,42,technician,single,professional.course,unknown,unknown,telephone,529,1,0
11727,Yes,2022,43,management,married,professional.course,yes,no,telephone,310,1,0
11728,Yes,2022,31,admin.,divorced,high.school,no,no,telephone,47,1,1
11729,Yes,2022,29,admin.,married,university.degree,yes,no,telephone,379,1,0
11730,Yes,2022,57,blue-collar,divorced,basic.4y,no,no,telephone,30,2,1
11731,Yes,2022,44,blue-collar,married,basic.9y,no,no,telephone,472,1,0
11732,Yes,2022,59,unknown,married,unknown,no,no,telephone,113,1,0
11733,Yes,2022,39,blue-collar,married,basic.4y,no,no,telephone,114,1,1
11734,Yes,2022,57,retired,married,university.degree,no,no,telephone,116,1,0
11735,Yes,2022,41,management,married,unknown,no,no,telephone,448,1,0
11736,Yes,2022,37,technician,single,high.school,no,yes,telephone,264,1,0
11737,Yes,2022,38,services,married,high.school,yes,no,telephone,169,1,0
11738,Yes,2022,42,retired,married,basic.4y,no,no,telephone,145,1,1
11739,Yes,2022,49,unknown,married,unknown,yes,no,telephone,288,1,0
11740,Yes,2022,54,management,married,basic.6y,yes,yes,telephone,381,1,0
11741,Yes,2022,36,admin.,married,university.degree,unknown,unknown,telephone,176,2,1
11742,Yes,2022,32,admin.,single,university.degree,no,no,telephone,215,1,0
11743,Yes,2022,35,technician,married,professional.course,yes,no,telephone,278,1,0
11744,Yes,2022,45,housemaid,married,professional.course,no,no,telephone,188,2,0
11745,Yes,2022,56,technician,married,unknown,yes,no,telephone,174,2,0
11746,Yes,2022,34,technician,married,university.degree,yes,no,telephone,226,2,0
11747,Yes,2022,41,unemployed,married,basic.9y,no,no,telephone,111,2,1
11748,Yes,2022,41,services,married,basic.9y,no,no,telephone,157,2,1
11749,Yes,2022,36,blue-collar,married,basic.9y,no,no,telephone,46,1,1
11750,Yes,2022,32,admin.,single,university.degree,unknown,unknown,telephone,49,1,1
11751,Yes,2022,31,services,married,high.school,unknown,unknown,telephone,374,1,0
11752,Yes,2022,38,technician,married,professional.course,yes,no,telephone,349,1,0
11753,Yes,2022,35,admin.,divorced,university.degree,yes,no,telephone,325,1,0
11754,Yes,2022,53,admin.,married,professional.course,yes,no,telephone,233,2,0
11755,Yes,2022,51,admin.,married,basic.6y,yes,no,telephone,531,1,0
11756,Yes,2022,56,entrepreneur,married,university.degree,no,no,telephone,153,1,0
11757,Yes,2022,33,admin.,married,basic.9y,unknown,unknown,telephone,80,1,1
11758,Yes,2022,33,admin.,married,basic.9y,no,no,telephone,198,1,0
11759,Yes,2022,51,services,divorced,high.school,yes,no,telephone,568,1,0
11760,Yes,2022,39,services,married,high.school,yes,no,telephone,918,1,0
11761,Yes,2022,45,entrepreneur,married,university.degree,no,no,telephone,82,1,0
11762,Yes,2022,40,technician,single,university.degree,no,no,telephone,198,3,1
11763,Yes,2022,60,unknown,single,unknown,yes,no,telephone,211,1,0
11764,Yes,2022,33,technician,married,university.degree,yes,no,telephone,120,1,0
11765,Yes,2022,47,blue-collar,married,high.school,yes,no,telephone,269,1,0
11766,Yes,2022,48,blue-collar,married,basic.4y,no,no,telephone,128,1,1
11767,Yes,2022,43,entrepreneur,married,high.school,no,no,telephone,166,2,1
11768,Yes,2022,37,management,married,university.degree,yes,no,telephone,211,1,0
11769,Yes,2022,50,services,married,basic.9y,yes,yes,telephone,369,1,0
11770,Yes,2022,59,entrepreneur,married,high.school,yes,no,telephone,91,1,0
11771,Yes,2022,32,technician,married,unknown,yes,no,telephone,267,2,0
11772,Yes,2022,42,housemaid,single,basic.4y,yes,no,telephone,198,1,0
11773,Yes,2022,52,blue-collar,married,basic.4y,no,no,telephone,371,2,0
11774,Yes,2022,42,blue-collar,married,unknown,no,no,telephone,288,2,0
11775,Yes,2022,42,admin.,married,unknown,no,no,telephone,221,1,0
11776,Yes,2022,40,management,married,basic.9y,unknown,unknown,telephone,427,1,0
11777,Yes,2022,38,blue-collar,married,basic.9y,no,no,telephone,310,1,0
11778,Yes,2022,39,blue-collar,married,basic.6y,yes,no,telephone,158,1,0
11779,Yes,2022,39,blue-collar,married,basic.6y,no,no,telephone,198,1,0
11780,Yes,2022,38,admin.,married,high.school,no,no,telephone,145,1,1
11781,Yes,2022,47,admin.,single,unknown,yes,no,telephone,247,1,0
11782,Yes,2022,30,services,single,high.school,no,no,telephone,102,1,1
11783,Yes,2022,38,admin.,divorced,high.school,yes,yes,telephone,179,2,0
11784,Yes,2022,39,technician,divorced,university.degree,no,no,telephone,73,1,1
11785,Yes,2022,44,admin.,married,high.school,no,no,telephone,263,2,0
11786,Yes,2022,36,admin.,married,high.school,no,no,telephone,342,2,0
11787,Yes,2022,41,services,married,high.school,yes,yes,telephone,41,1,0
11788,Yes,2022,41,blue-collar,married,basic.6y,no,no,telephone,13,1,1
11789,Yes,2022,35,blue-collar,married,basic.9y,no,no,telephone,79,2,1
11790,Yes,2022,41,technician,married,high.school,no,no,telephone,358,1,0
11791,Yes,2022,36,services,married,high.school,no,no,telephone,162,1,1
11792,Yes,2022,35,admin.,single,high.school,yes,yes,telephone,150,1,0
11793,Yes,2022,33,blue-collar,single,basic.4y,no,no,telephone,26,1,1
11794,Yes,2022,38,admin.,single,basic.6y,no,no,telephone,250,1,0
11795,Yes,2022,33,self-employed,married,university.degree,no,no,telephone,792,1,0
11796,Yes,2022,55,self-employed,married,unknown,no,no,telephone,146,1,1
11797,Yes,2022,36,blue-collar,single,basic.9y,no,no,telephone,440,1,0
11798,Yes,2022,57,technician,married,professional.course,no,yes,telephone,289,1,0
11799,Yes,2022,32,entrepreneur,single,university.degree,yes,no,telephone,242,2,0
11800,Yes,2022,30,self-employed,single,high.school,yes,no,telephone,123,1,0
11801,Yes,2022,43,admin.,married,professional.course,yes,yes,telephone,161,2,0
11802,Yes,2022,46,admin.,married,university.degree,no,no,telephone,268,2,0
11803,Yes,2022,35,admin.,divorced,high.school,no,yes,telephone,259,2,0
11804,Yes,2022,34,admin.,single,university.degree,yes,yes,telephone,26,1,0
11805,Yes,2022,50,blue-collar,married,basic.4y,unknown,unknown,telephone,153,1,1
11806,Yes,2022,39,admin.,single,university.degree,no,no,telephone,424,2,0
11807,Yes,2022,39,blue-collar,married,basic.9y,no,no,telephone,375,1,0
11808,Yes,2022,42,entrepreneur,married,basic.6y,no,no,telephone,179,2,1
11809,Yes,2022,57,retired,married,university.degree,yes,no,telephone,383,1,0
11810,Yes,2022,45,blue-collar,married,basic.4y,no,no,telephone,440,1,0
11811,Yes,2022,40,technician,married,basic.4y,no,yes,telephone,195,1,0
11812,Yes,2022,42,blue-collar,married,high.school,no,yes,telephone,1297,3,1
11813,Yes,2022,40,technician,married,basic.4y,no,no,telephone,217,1,0
11814,Yes,2022,38,blue-collar,single,basic.4y,no,no,telephone,87,1,1
11815,Yes,2022,39,blue-collar,married,basic.6y,yes,yes,telephone,427,1,0
11816,Yes,2022,41,blue-collar,married,basic.4y,no,no,telephone,189,1,0
11817,Yes,2022,39,blue-collar,married,basic.6y,yes,no,telephone,502,1,0
11818,Yes,2022,41,blue-collar,married,basic.4y,yes,yes,telephone,260,1,0
11819,Yes,2022,45,admin.,married,university.degree,no,no,telephone,209,1,0
11820,Yes,2022,35,admin.,divorced,university.degree,unknown,unknown,telephone,179,1,1
11821,Yes,2022,35,admin.,married,basic.6y,yes,no,telephone,179,1,0
11822,Yes,2022,49,blue-collar,married,high.school,no,no,telephone,69,1,1
11823,Yes,2022,36,technician,married,unknown,no,no,telephone,105,2,1
11824,Yes,2022,23,admin.,single,university.degree,no,no,telephone,266,3,1
11825,Yes,2022,43,unemployed,married,university.degree,unknown,unknown,telephone,87,2,1
11826,Yes,2022,49,entrepreneur,married,professional.course,unknown,unknown,telephone,524,2,0
11827,Yes,2022,36,technician,married,professional.course,unknown,unknown,telephone,155,2,1
11828,Yes,2022,51,blue-collar,married,basic.9y,yes,no,telephone,162,2,0
11829,Yes,2022,56,retired,married,basic.4y,yes,yes,telephone,316,4,1
11830,Yes,2022,45,housemaid,married,high.school,no,no,telephone,352,2,0
11831,Yes,2022,42,admin.,married,high.school,no,no,telephone,695,3,1
11832,Yes,2022,41,admin.,divorced,high.school,no,no,telephone,76,4,1
11833,Yes,2022,32,services,married,high.school,no,yes,telephone,535,2,0
11834,Yes,2022,46,management,married,university.degree,no,no,telephone,310,2,0
11835,Yes,2022,37,blue-collar,married,unknown,no,no,telephone,390,3,1
11836,Yes,2022,53,management,married,university.degree,no,no,telephone,369,1,0
11837,Yes,2022,30,blue-collar,married,basic.4y,no,no,telephone,112,2,1
11838,Yes,2022,45,unknown,married,unknown,no,no,telephone,79,1,1
11839,Yes,2022,24,technician,single,professional.course,no,yes,telephone,140,2,1
11840,Yes,2022,45,unknown,married,unknown,no,no,telephone,315,1,0
11841,Yes,2022,34,admin.,single,university.degree,no,yes,telephone,262,2,0
11842,Yes,2022,41,management,married,university.degree,no,no,telephone,174,2,0
11843,Yes,2022,59,blue-collar,married,basic.4y,yes,no,telephone,424,2,0
11844,Yes,2022,45,blue-collar,married,basic.4y,no,no,telephone,135,1,1
11845,Yes,2022,54,blue-collar,married,basic.6y,no,no,telephone,36,5,1
11846,Yes,2022,32,technician,married,professional.course,no,no,telephone,1906,3,1
11847,Yes,2022,33,technician,married,professional.course,yes,no,telephone,219,2,0
11848,Yes,2022,32,admin.,married,university.degree,no,no,telephone,135,1,0
11849,Yes,2022,34,services,single,high.school,unknown,unknown,telephone,147,2,1
11850,Yes,2022,46,management,married,university.degree,no,no,telephone,407,2,0
11851,Yes,2022,57,technician,married,professional.course,yes,no,telephone,402,4,1
11852,Yes,2022,42,technician,married,basic.9y,no,no,telephone,209,1,0
11853,Yes,2022,48,admin.,married,professional.course,yes,no,telephone,92,2,0
11854,Yes,2022,58,admin.,divorced,university.degree,yes,no,telephone,208,1,0
11855,Yes,2022,34,services,married,high.school,no,no,telephone,193,1,0
11856,Yes,2022,32,admin.,single,university.degree,yes,yes,telephone,65,1,0
11857,Yes,2022,48,blue-collar,married,basic.9y,no,no,telephone,284,2,0
11858,Yes,2022,47,blue-collar,married,basic.9y,no,no,telephone,285,1,0
11859,Yes,2022,31,services,married,high.school,no,no,telephone,231,1,0
